StudyInstanceUID,group,fold
1.2.826.0.1.3680043.8.498.79274948549030940175536603063980168192,029cb3b4087a016d0b5e8be57ae95d19,4
1.2.826.0.1.3680043.8.498.79290157182784080975822485697879660942,c10bc3cbec1bd31b26a7f5457a1984a2,4
1.2.826.0.1.3680043.8.498.79292862882980756453890778996691993351,6a45a90d905d5031a072ae4c15c5660a,3
1.2.826.0.1.3680043.8.498.79326627674334637493320764205397279674,9ca78c84cf7b452f4405403269e61c15,1
1.2.826.0.1.3680043.8.498.79341955397030543255969676347554165142,68749014f4183f7fc7d151d61df35d7f,1
1.2.826.0.1.3680043.8.498.79505118958475739396320647697583979079,3cc8d3f66778032653dbfa889a0da5f7,2
1.2.826.0.1.3680043.8.498.79524312100988116256514335064057385347,8d83ea1110ad2a6ff13f7dbacde364c0,4
1.2.826.0.1.3680043.8.498.79551456190098389081551755482042135791,445851227c963270accb77db564655d4,0
1.2.826.0.1.3680043.8.498.79560170727391465844958390474997798803,d0359f09418c5d4e787d7de76d0320ed,1
1.2.826.0.1.3680043.8.498.79565393323323007178523850093527250842,e6cdb774f3adca68919dbb666b264964,2
1.2.826.0.1.3680043.8.498.79582457162604674356422857305405255763,ba059182e2c398c6c51daf487df74cd1,3
1.2.826.0.1.3680043.8.498.79609204436595306110253502961172135807,c975f8c98491233ba37655e4039a9cbc,0
1.2.826.0.1.3680043.8.498.79636443202100988025435536780567446582,c507d92d3f189b36b9d122b33dd3a071,2
1.2.826.0.1.3680043.8.498.79648517065511897282938523065537768426,a9fdf746ba40580d62034134f4cf2afd,0
1.2.826.0.1.3680043.8.498.79672421957132993896448375311641998688,6c824f2d5ade5ef9f0ad2da73c9aa2b0,1
1.2.826.0.1.3680043.8.498.79725520325008084984331823107016254775,353967ac0210234e477a3dc3956df49f,3
1.2.826.0.1.3680043.8.498.79741629769872115526056483024289600492,c5ee44927cac75cea20c7724b68b5cb3,2
1.2.826.0.1.3680043.8.498.79798779812052605703861699094268016306,cda17391f7e0530763a596aa3f7481e5,0
1.2.826.0.1.3680043.8.498.79829033430619597320769579608450393290,0878186202162496c381afb0f17e6b85,3
1.2.826.0.1.3680043.8.498.79977436705480715175480363175316375576,4701da23acbe48b453346eb6d98d4046,3
1.2.826.0.1.3680043.8.498.79991838737793096019496013540529642900,51da7fa78ab96d9a11066a95163a2c24,0
1.2.826.0.1.3680043.8.498.80058869639900582578987760750483296668,42c6acec94febd4c9123b61aecd1f020,3
1.2.826.0.1.3680043.8.498.80100785345864355815698147663964005920,868197d5979e955d9ae0c55d94e21726,1
1.2.826.0.1.3680043.8.498.80146250663015309456767479960653638934,49dcaad7b79606310ddf519bcf6955c1,2
1.2.826.0.1.3680043.8.498.80161127293548940216292842707683784128,2489a25b8841fc9ef2fe5bf143bad870,3
1.2.826.0.1.3680043.8.498.80180578697901833764761405542790185180,f43e9878d452e131c156b9568a0437a3,0
1.2.826.0.1.3680043.8.498.80192355832283305029770183988436644845,f15f84ea140ed202bbcd23c7a2dd4042,2
1.2.826.0.1.3680043.8.498.80207056225476761432712249807198836187,aba29a4e673dbb9804110ffcdc5baa5b,3
1.2.826.0.1.3680043.8.498.80247974926646352443043954025450139721,58c0e10a5e7c9d6bb909d5b4a9374508,3
1.2.826.0.1.3680043.8.498.80275294885165896124489476449616436102,dfb893a9200b12d80be8b82f2326d54c,1
1.2.826.0.1.3680043.8.498.80284846390295834578273590480193235798,2a560c85d8ffe183ff9482069bf6d289,2
1.2.826.0.1.3680043.8.498.80290749690597272632725356393056746299,5b69dac6f667f1702c86df877d64b1c1,4
1.2.826.0.1.3680043.8.498.80292580287849976694993628109721422478,8414d7910fef166256c998be6375d883,3
1.2.826.0.1.3680043.8.498.80312559977515578735238310472949287111,477f563366c8b8d5931e58cde9626bf8,2
1.2.826.0.1.3680043.8.498.80313580693550912024103221258669390487,8af5e06d1aba7ea73dfeb181a1084076,0
1.2.826.0.1.3680043.8.498.80319546205646617603546887163539306146,9cf5c0ea3048b76e62c2144f025ed226,3
1.2.826.0.1.3680043.8.498.80325205657974094483016625702390834774,cee53636cfaa5611af629e035328bfc7,4
1.2.826.0.1.3680043.8.498.80391378873630377472192017862302619947,b06590bf8326da4d670dc2cdaf1236a9,0
1.2.826.0.1.3680043.8.498.80433141990021472112645841723991584182,3f044eb0fbf4a5ddee63226e81d9e6aa,1
1.2.826.0.1.3680043.8.498.80458507774711142534182397228254444268,4e53ae1d84df7dd3368830113d36d312,0
1.2.826.0.1.3680043.8.498.80492324225032367918842505447056622561,0ea0ccbd7708adf5f0945434c9e45936,2
1.2.826.0.1.3680043.8.498.80514754572353458107286859773300865138,254b0696fe3f2f398fa1921f90afbdf6,2
1.2.826.0.1.3680043.8.498.80556515221794602430701573588498144286,06a174e0fc7d3f67e83b902b66455796,4
1.2.826.0.1.3680043.8.498.80557835452734362083552169469427388003,c076200d3eeae314f3ef4b2a9dca97b1,0
1.2.826.0.1.3680043.8.498.80589796918823112368758999678369292754,0d29e42f1e8627abfe06e1f38f51bb03,1
1.2.826.0.1.3680043.8.498.80612964209397056653334784776523875647,55bbe54cb1b8be836ff35a8be92d7dc0,3
1.2.826.0.1.3680043.8.498.80627605463642274852766102874822833365,51a8c6811fb741e02efc0e77e3d17672,2
1.2.826.0.1.3680043.8.498.80629565747112614845746475820152813307,8fe3011f2a312800dc3cf961cc649388,4
1.2.826.0.1.3680043.8.498.80642348849062865125509773837278900750,b2f4e20cf1f7ea5fc08e48ed4edc69d7,3
1.2.826.0.1.3680043.8.498.80643480554795312280333659144941545925,15203d9ddc275e3dd0ec6e20133f567e,3
1.2.826.0.1.3680043.8.498.80651977424179089141346174053751183506,e56376b49cd7795d9db6bafdb7739a23,0
1.2.826.0.1.3680043.8.498.80661392139668653552110941896475066204,d61d9f722a3a23df50f66a91c1af04af,1
1.2.826.0.1.3680043.8.498.80671597537348112977780954910198682272,9cbac89882a15a66f5245f958e46043c,3
1.2.826.0.1.3680043.8.498.80698510014594772882040509716764819716,255d714d1c99d7b1225f56207d03c3f2,1
1.2.826.0.1.3680043.8.498.80726797831040227285328789648680519664,48979c51fc0fb7173601f5de515f0e05,0
1.2.826.0.1.3680043.8.498.80735285867775404153100236162962472952,2dcaad2a6cce2559832fdecd8c82a015,3
1.2.826.0.1.3680043.8.498.80741358365199721720335324482078866565,342ab6205b0c3a6b4eb82378fe9784c6,4
1.2.826.0.1.3680043.8.498.80758336123908522542787716219939751704,44c412d5836c905a768dbec01fe3b753,0
1.2.826.0.1.3680043.8.498.80851365368114686105558347899990395309,9e11302b9373c3df2067a5d71c8833f2,4
1.2.826.0.1.3680043.8.498.80861108320341696163987804408524915999,723177aed8b55e4643ef75706eb295ec,2
1.2.826.0.1.3680043.8.498.80876235930771882271600826613593202364,5734bbcf5b345867e32bd024958b6e63,0
1.2.826.0.1.3680043.8.498.80878057166752747059190481131529937715,4a15ac8fabf0130a3e21cf375acf6358,3
1.2.826.0.1.3680043.8.498.80886525412417948114478368374120704834,f5fcbcff877a53ddab809f30b03212a0,4
1.2.826.0.1.3680043.8.498.80931292574057303692838531323879513417,921c72ebfdfb0c4028ec6296764c5baf,3
1.2.826.0.1.3680043.8.498.81012548926053584036386949658594985125,3a9ae436426225899d6e80b6027367ed,2
1.2.826.0.1.3680043.8.498.81018911907787774214591206085583545057,3e7c4a0613984aaf688b827377ff85e3,2
1.2.826.0.1.3680043.8.498.81024897463656728358703040759074583549,cba916fdf4622d3a244e7f4ac6f7ac0b,3
1.2.826.0.1.3680043.8.498.81031057654953109295788159826841315360,33ce08f89b669e117c2654f603e783d3,4
1.2.826.0.1.3680043.8.498.81096597169632636454986988944050298701,02c37258ac2dd54a894f6189e9cfeb7c,0
1.2.826.0.1.3680043.8.498.81103809943451790668501089584752866199,b2fa4cc5e81ffbe610768a0f3302d10d,2
1.2.826.0.1.3680043.8.498.81109405367395078564887780335570099673,4cc47cc3ea2ea747002765212617447a,2
1.2.826.0.1.3680043.8.498.81142440700884513521007992957945568924,c5428df698b96f16ffba839ecb40181e,0
1.2.826.0.1.3680043.8.498.81248820934296461385324385812581970340,5c111eafebec36000caf5d35fcf32ad6,4
1.2.826.0.1.3680043.8.498.81269884425000228604280521306949721859,c8beb8a523fafa9f6ebbc1791894b350,4
1.2.826.0.1.3680043.8.498.81327951282145199298572980264557740321,770b36993fe6cad3b5e4fe8a54a00c07,0
1.2.826.0.1.3680043.8.498.81342416992724702402763591633702802359,cb227ae3f67857157912f92df2a254cc,0
1.2.826.0.1.3680043.8.498.81347841116019279082226143308588516787,eee72821b5ce512567da20bb654c177f,2
1.2.826.0.1.3680043.8.498.81351574724227319632426427855692606694,8dfb07b711ae58c1a9515ad860acd017,1
1.2.826.0.1.3680043.8.498.81407504276375197122586620633759174421,d08e2d36773f584e2e7d2e6a59c8ba2e,3
1.2.826.0.1.3680043.8.498.81462603621780919719466264356289554669,8d83ea1110ad2a6ff13f7dbacde364c0,4
1.2.826.0.1.3680043.8.498.81464322239381998685473520085495957135,f4735131c999439c0f7bff0d9980aeb1,0
1.2.826.0.1.3680043.8.498.81466575994184158172641823163654418018,c3cae77745684493308f63ccdf01e8c1,4
1.2.826.0.1.3680043.8.498.81475058647553697318837239968139077272,d97f990775f4572576540ad6f6ed4661,2
1.2.826.0.1.3680043.8.498.81495303185504163367736663647489556517,955d3b6e72abeec1a6eb64dd439527df,1
1.2.826.0.1.3680043.8.498.81540134120507822899514611863725372563,902594c7f0680e12c4a9f91f8f66136d,2
1.2.826.0.1.3680043.8.498.81567030584250750745410094870790052181,7f4b4343a6533b34ec7790c08b0956bd,1
1.2.826.0.1.3680043.8.498.81590494282169434250974061642267472166,eaec7e87f10a40d2c0de842f065ae297,2
1.2.826.0.1.3680043.8.498.81629704995225424568187579791704967233,0a56c4816d3f79e483e9dafd96de0492,2
1.2.826.0.1.3680043.8.498.81631925197682464058124413934958934086,2b594f1d61bb9477db975781c2c24b9d,0
1.2.826.0.1.3680043.8.498.81651132686162360431299931833372141617,f7ffdec397a077224e09173aa08d373d,0
1.2.826.0.1.3680043.8.498.81651455914141365028015556083080638757,a93b068676763f7e0f250a61440854de,3
1.2.826.0.1.3680043.8.498.81692996137620934043276253858381812472,79b80bd1fc965b52370441bf812ca670,1
1.2.826.0.1.3680043.8.498.81698411330214788362326470979160431674,d743d68406afb2e07543cff3968a0dd0,3
1.2.826.0.1.3680043.8.498.81738571920712657790861120957086010772,251a2e526bb3005d2f5d77dd5ebb7c04,1
1.2.826.0.1.3680043.8.498.81740348974208459068937862799489495782,ce4974bdd218a4a84835417f3d0a55db,3
1.2.826.0.1.3680043.8.498.81790990482142045640192729399175106255,94a65997e63605c73a2e573be3be30e8,4
1.2.826.0.1.3680043.8.498.81793454171031578492222004629265937656,0ea6197f024c5b392fa5f330b1f4e2c9,2
1.2.826.0.1.3680043.8.498.81796385087779065457668769443782458844,3b6415231b0be2d0ac449bec554e5200,0
1.2.826.0.1.3680043.8.498.81797437102217585216278133168092577952,c8e9a494e32996d23a29180486f5fa03,0
1.2.826.0.1.3680043.8.498.81819209302731920404237374320026807282,3ade71564fc1356fa19666d976c2f633,4
1.2.826.0.1.3680043.8.498.81822709772232914298414700148454511661,4bf4788ce98d830f394cec9694543c5d,0
1.2.826.0.1.3680043.8.498.81832287065207835637503039077685315236,5b61359e3bafcabc40d585a5c3654e26,2
1.2.826.0.1.3680043.8.498.81892104897856100357169774214718573167,22c9ec349a08eef45ba3f22750d3816a,1
1.2.826.0.1.3680043.8.498.81927409938015158663782061022054347955,d77e284792fe029ffe9f577abb49e384,2
1.2.826.0.1.3680043.8.498.81957447654112577010261210572986132211,5993ea60c548e7c3356cd633b8170741,1
1.2.826.0.1.3680043.8.498.81964000393640770822199916465038759069,364dec9090d88fde5f5dac3c97209af5,4
1.2.826.0.1.3680043.8.498.81974732979506931694079719601760393277,f0e59d38b03d2e1f42b951b3b0311c5a,3
1.2.826.0.1.3680043.8.498.81981151447274200345866874172324295172,1afd02088ca569d45765fc134ea4c861,4
1.2.826.0.1.3680043.8.498.81984200870681776955493738987078746894,b17f369e11134cbd1f9371e552d21d0b,0
1.2.826.0.1.3680043.8.498.82012532783011843175172575198326783678,a249b46a4449af33b00a642cb4767714,0
1.2.826.0.1.3680043.8.498.82053853036886620816821481139413594407,da2c67e55feebb642940aaa949122655,4
1.2.826.0.1.3680043.8.498.82074883987134049971242727164506046476,4cb8535fa1cbb981393cb152ad963e6b,2
1.2.826.0.1.3680043.8.498.82143276307898132314496735515204481508,460890b6a076005a0b9240fb09906e3b,0
1.2.826.0.1.3680043.8.498.82144602300666174450721045102799681426,4f9f9d6324ba0197fb1fdadc88c1e31c,2
1.2.826.0.1.3680043.8.498.82157293611630605740641187215639204974,e7b5fbd54eba94bf66825916720c30ac,1
1.2.826.0.1.3680043.8.498.82166943552764439138333504456139890254,56e9b62c484883484b43bc8419d49859,2
1.2.826.0.1.3680043.8.498.82169173362972793731001247413129649263,ac2f9991684bef5487476e14c45751be,3
1.2.826.0.1.3680043.8.498.82272793832748838882752586678639564181,c7b89fb561f635e3c5c5c7f7b4397971,4
1.2.826.0.1.3680043.8.498.82355456395534835058857499033494900716,583c1ba51a0d9b6186691feca2a8bb7f,0
1.2.826.0.1.3680043.8.498.82414828460683289235183375457850096746,972f869529610d4b929f3339f181f134,1
1.2.826.0.1.3680043.8.498.82440268452598207215458064865523988222,9cf2a5d3a2182e435ee92d67d1d1a370,1
1.2.826.0.1.3680043.8.498.82447100001417065190678617013741085481,c6a97ac9077b3804df678abbea05764a,1
1.2.826.0.1.3680043.8.498.82481056562260046738834822905709207128,3a2569a7925ce51fc12e3f60b02cefa8,1
1.2.826.0.1.3680043.8.498.82498616123349854719801627024073383874,53d47c649fae4266a19caa7b3b3a4713,0
1.2.826.0.1.3680043.8.498.82523073559792523830827952754346276051,cfb46b2a9292a790176d6a78551b50be,2
1.2.826.0.1.3680043.8.498.82548251499640077572026404183402934330,6d2231ce65816e3ce87fb1635ccc4071,0
1.2.826.0.1.3680043.8.498.82548952153746644951736669119607083230,aec486d62aa70e2956c53a4cf77637dd,1
1.2.826.0.1.3680043.8.498.82579118531566493365068788437906656162,1f33e40cddca1f649499ee9d87fe7ce2,3
1.2.826.0.1.3680043.8.498.82582558624896662901163827145277490232,03f535b00ba63cc1335d295310b37be5,4
1.2.826.0.1.3680043.8.498.82587763533601760002619014353812074700,cc4c5805482e954e8ea7c6335abc9245,3
1.2.826.0.1.3680043.8.498.82591599611540849522609405219902904134,adaec3cfdbadf1017736b7470d581543,3
1.2.826.0.1.3680043.8.498.82655005222804459605894403147145992714,77f26800ced692603062f114c057e806,1
1.2.826.0.1.3680043.8.498.82731606763525898032678680051515732914,8588b5750dc3b5c0b2727867ed343063,1
1.2.826.0.1.3680043.8.498.82744514729782879778828512295184306538,42c48d9204a4edce24473e2076483eb2,0
1.2.826.0.1.3680043.8.498.82757616216788919181323176147396770758,fa87d57612d3ab240cd58e548edb49eb,2
1.2.826.0.1.3680043.8.498.82858981777405241601610241542173548956,917f60a5db03364714df96f57e0ecbe2,1
1.2.826.0.1.3680043.8.498.82902769135373284012762237744774967400,6b49bc3273514b1dd0d093528ee9d11e,2
1.2.826.0.1.3680043.8.498.82925474533853765570570726554869886925,bcab7cc0920e01c1f90f0bfc18302f57,2
1.2.826.0.1.3680043.8.498.82967086493280898295669930903240677729,6fd3109d40d317d262efcf62dc15b06c,3
1.2.826.0.1.3680043.8.498.83000639623679673469640458882929412717,5f87081995b49a9c66579bdf6167b8af,3
1.2.826.0.1.3680043.8.498.83028939839767027342482365275441078777,5a0ba2e3994f19c6143f7686434e617c,2
1.2.826.0.1.3680043.8.498.83030371526667747898709613600825477966,3dda92a5fd83a8a3aeadaa9c4559b442,2
1.2.826.0.1.3680043.8.498.83054899303871276184985881638619543362,7c277098b5f1a36ed0a99bca1ed8581a,3
1.2.826.0.1.3680043.8.498.83055401642066749019091368358783700783,6f68959a7e4e1f633b28b973830e2cf5,1
1.2.826.0.1.3680043.8.498.83061811791652434833797599835671351097,3b06dd817f7d52600642639ad822805d,3
1.2.826.0.1.3680043.8.498.83108474538388106770920972885900596508,be2c4305f51e1ab847fe2a8c791ae919,3
1.2.826.0.1.3680043.8.498.83121378128521985713113311344685112825,0ac7bf3e95685403090b23842bdc03e9,4
1.2.826.0.1.3680043.8.498.83152040259754415849193046299744699239,1e4ed7ec38b63dc169970b4e03bf6708,0
1.2.826.0.1.3680043.8.498.83220896521302064187926748035734200732,b707f39f920ddfd2935f705e469e0a04,1
1.2.826.0.1.3680043.8.498.83235374118671754689663732057314083332,0bc84272a97e436308e2ef699e916fc3,2
1.2.826.0.1.3680043.8.498.83237706274929081175032033288272528919,a71c4e60ffa0f445c0d199a758aa8928,3
1.2.826.0.1.3680043.8.498.83253778356746892201320443660102495790,0a7fd8f80624202f1a89ebf9dd06cb18,0
1.2.826.0.1.3680043.8.498.83271280040777227673434567660749430744,4949ed6ab43cc55cadc2c48cff41933f,3
1.2.826.0.1.3680043.8.498.83376388091077619281568190257019735638,c5f392e3dfdbe4e4558da443d8dc0c74,0
1.2.826.0.1.3680043.8.498.83384018761005700404957421316476952190,267095d9b34686cbd9ed4a06dcd0b12c,2
1.2.826.0.1.3680043.8.498.83456649088980869429062498344457162631,72e43afb6f7d88385d37c74876f42ac5,1
1.2.826.0.1.3680043.8.498.83465081013175989426506371406463660936,6e0e63c32340892b7ece14ff32695078,4
1.2.826.0.1.3680043.8.498.83495448827553002152296206085110883602,4e9858ed8fb59565bf65739e49c0de0a,3
1.2.826.0.1.3680043.8.498.83509478059288902959149676250911654986,b9de486b8009da999b93a2fa0b2fd579,0
1.2.826.0.1.3680043.8.498.83569065014916050100714967945484998462,6925a0737a4fac78d800727d602b089c,2
1.2.826.0.1.3680043.8.498.83602205818477323486169938182117122488,d295631f412c5eb9d237bcbd908332c3,3
1.2.826.0.1.3680043.8.498.83691358175810149975084604975065122220,c4c50c5339fdfd4ed8bb5c841aa89cbf,1
1.2.826.0.1.3680043.8.498.83740112248863750162633901687556705057,125e2c417b90cb49b83bd6a60f075b85,3
1.2.826.0.1.3680043.8.498.83747418172021065605877274971789603771,ef4d9806fc19aa9904d966a086e128b9,4
1.2.826.0.1.3680043.8.498.83847285247209768917850605454140194088,2eb7f2ca2f8621b2763bb2389f3ff5b8,0
1.2.826.0.1.3680043.8.498.83956129905762530953192730040209719910,8a108723248886ca01ceb17b9a4371f0,0
1.2.826.0.1.3680043.8.498.84007436672323587547274248257117331532,9887345f9c90f11304e1d609ef8c82c7,2
1.2.826.0.1.3680043.8.498.84047134932018909998648460546980598926,1194d3c7fc86824f10096bbfdb2d6bc8,4
1.2.826.0.1.3680043.8.498.84059077072076289248966490696872414783,7d78d635d098debf56a0b2cf91b6719c,4
1.2.826.0.1.3680043.8.498.84062602050757262792437893691591415560,9fb3af41afb6cc3077aaf368b94c0267,1
1.2.826.0.1.3680043.8.498.84062980592611347665739105270731842220,46b5f3e531bae39804ae44ebfe7168b7,1
1.2.826.0.1.3680043.8.498.84069767112794890061709127671908414399,ba7042f91675bd2b9069cdaa3173a557,4
1.2.826.0.1.3680043.8.498.84123495463663584148839831457665741488,15b3a6b504a0f01ff04f1ef9c2838437,4
1.2.826.0.1.3680043.8.498.84230432137191939390680841389370206819,7637375c33eaf24f05c16230e586c8f2,4
1.2.826.0.1.3680043.8.498.84238814030979264404768702945290704724,7a90952ce05fe639e393ee23d5590a63,4
1.2.826.0.1.3680043.8.498.84292569246911697141902796190329671261,1cc94a14d713580e90f756d1d15c0979,2
1.2.826.0.1.3680043.8.498.84347051904829814300575579670995018991,304be68a1b0ecd22845f4e455d3e3c90,2
1.2.826.0.1.3680043.8.498.84419297518873367123595080276985526259,31e13dfa87ca93875172acb16363a74d,1
1.2.826.0.1.3680043.8.498.84477198486144701928775090913243250655,96f7d0299a9e2fb6ae11fcba49b7c72d,1
1.2.826.0.1.3680043.8.498.84483080389344581106129884869678629612,d72a97944805a24063249512eee3f7b8,2
1.2.826.0.1.3680043.8.498.84486787871353595019134028899317143475,5783995bacfb0fa146ee8ddd285b07d2,3
1.2.826.0.1.3680043.8.498.84612593835203397696029057940345763682,9d1c4c061794b3651d9a75340e47bae6,2
1.2.826.0.1.3680043.8.498.84630493975910180537831353884518764364,042b65ab8aadcf0349f4dad256e4bc38,3
1.2.826.0.1.3680043.8.498.84646554968523210021448483220679710652,effac0746d9acff3a64deb16418a0992,3
1.2.826.0.1.3680043.8.498.84661341697154104963062177064495044195,946f7b3af9b27b4208fc7744929bec53,0
1.2.826.0.1.3680043.8.498.84709539128629951937294117586370340042,343a634fd4fe90bbb993829cbc21a923,0
1.2.826.0.1.3680043.8.498.84720476187201404764508451536959273676,2c84a1369e5914cfc43c0aab5122e848,3
1.2.826.0.1.3680043.8.498.84748479740284893375192048321707057482,88b2cea4bf76cd0062c408e1a0c41938,3
1.2.826.0.1.3680043.8.498.84827027113422423894439539536275453132,703004675287b502634693a1924d734e,4
1.2.826.0.1.3680043.8.498.84855341377363129926967387137216814518,5d28c93d09f75d271f800e2b7ea0a948,0
1.2.826.0.1.3680043.8.498.84857368518703570476541203284655412396,c46f80d83ec6303051646fe56a70dba0,2
1.2.826.0.1.3680043.8.498.84896756080952941537556818257863912066,bcff021406b919c60484db7fe7f4347d,0
1.2.826.0.1.3680043.8.498.84982310626395569925821771375535259394,10947a762e59498212a6144497f939d4,2
1.2.826.0.1.3680043.8.498.85004373913191467860228868467924401547,67a5010042bc59be06006eaae921f0bb,2
1.2.826.0.1.3680043.8.498.85031127696558971105465423134104223548,da81fd6c281993236705291ac59e01dc,3
1.2.826.0.1.3680043.8.498.85036616529391787087213173897728060798,22156bcabd7d67be133397b21794e20a,0
1.2.826.0.1.3680043.8.498.85095389649021071892478435298763928925,ed899c82adecd5a090994978f4f08390,3
1.2.826.0.1.3680043.8.498.85108719393967663738580518985514195538,b3b892eeb71d169dd6b7e5ef8b265ba8,3
1.2.826.0.1.3680043.8.498.85137704768728261642637391657270006448,1e54616ffc506e18396edbc0c84810d4,0
1.2.826.0.1.3680043.8.498.85194002080793317087210934629814349622,679a77b24166622c9255488f0ef29d4f,3
1.2.826.0.1.3680043.8.498.85212353344613461454490252928274988058,a5e5b1313cd945b705510d6809b5e6a4,4
1.2.826.0.1.3680043.8.498.85294435004325211584698794441083866921,06f89bf869c59eea6955d0427879e125,1
